"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"22689",23372,2,24,1996,24,"RM","M",20,14,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22690",23515,3,23,1996,24,"RM","F",17,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22691",23557,3,23,1996,24,"RM","M",16,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22692",23664,4,14,1996,24,"RM","M",17,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22693",23897,5,23,1996,24,"RM","M",18,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22694",24809,12,18,1996,24,"RM","F",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22695",24927,2,8,1997,24,"RM","M",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22696",25024,2,8,1997,24,"RM","F",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22697",25192,3,15,1997,24,"RM","F",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22698",25441,4,12,1997,24,"RM","F",17,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22699",25512,4,12,1997,24,"RM","M",15,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22700",25819,5,10,1997,24,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22701",26830,9,27,1997,24,"RM","M",15,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22702",26975,10,25,1997,24,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22703",26981,10,25,1997,24,"RM","F",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22704",27303,12,28,1997,24,"RM","F",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22705",27448,1,31,1998,24,"RM","F",17,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22706",29368,3,14,1999,24,"RM","M",16,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22707",30219,1,8,2000,24,"RM","M",17,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22708",30800,6,3,2000,24,"RM","M",17,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22709",33113,11,17,2001,24,"RM","F",16,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22710",33304,12,15,2001,24,"RM","M",16,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22711",34528,7,13,2002,24,"RM","M",15,7,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22712",35068,11,9,2002,24,"RM","F",16,16,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"22713",5528,3,29,1982,24,"PM","M",18,18,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22714",5861,5,21,1982,24,"PM","M",18,23,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22715",6331,8,15,1982,24,"PM","F",18,23,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22716",6348,8,15,1982,24,"PM","M",20,22,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22717",6402,8,15,1982,24,"PM","M",20,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22718",6617,9,19,1982,24,"PM","M",21,23,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22719",6833,10,24,1982,24,"PM","M",21,23,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22720",7191,1,12,1983,24,"PM","M",19,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22721",7676,4,16,1983,24,"PM","M",21,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22722",7835,5,14,1983,24,"PM","F",20,35,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22723",7865,5,14,1983,24,"PM","M",20,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22724",7944,6,17,1983,24,"PM","F",19,21,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22725",8081,7,16,1983,24,"PM","M",21,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22726",8187,8,15,1983,24,"PM","F",19,22,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22727",8527,10,16,1983,24,"PM","M",21,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22728",8576,11,12,1983,24,"PM","F",19,23,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22729",8914,3,12,1984,24,"PM","M",20,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22730",10182,4,20,1985,24,"PM","M",20,21,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22731",11346,4,12,1986,24,"PM","M",19,18,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22732",12772,5,28,1987,24,"PM","M",22,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22733",12851,5,28,1987,24,"PM","M",20,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22734",13382,9,26,1987,24,"PM","M",21,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22735",23021,12,2,1995,24,"PM","F",19,21,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22736",23387,2,24,1996,24,"PM","M",21,21,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22737",23513,3,23,1996,24,"PM","M",21,21,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22738",23660,4,14,1996,24,"PM","M",20,18,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22739",23719,4,14,1996,24,"PM","M",20,17,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22740",24433,9,21,1996,24,"PM","M",19,20,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22741",24689,11,16,1996,24,"PM","M",20,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22742",24802,12,18,1996,24,"PM","F",21,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22743",24813,12,18,1996,24,"PM","F",20,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22744",24852,12,18,1996,24,"PM","M",20,20,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22745",24937,2,8,1997,24,"PM","M",21,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22746",25199,3,15,1997,24,"PM","M",20,29,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22747",25457,4,12,1997,24,"PM","M",24,12,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22748",25533,4,12,1997,24,"PM","F",21,32,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22749",25706,5,10,1997,24,"PM","F",21,26,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22750",25810,5,10,1997,24,"PM","F",19,22,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22751",25827,5,10,1997,24,"PM","M",19,7,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22752",25828,5,10,1997,24,"PM","M",18,7,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22753",25989,6,9,1997,24,"PM","F",19,17,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22754",26404,7,9,1997,24,"PM","M",20,25,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22755",26469,7,9,1997,24,"PM","F",20,13,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22756",26797,9,27,1997,24,"PM","M",20,23,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22757",26803,9,27,1997,24,"PM","F",20,17,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22758",26872,9,27,1997,24,"PM","M",20,20,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22759",26965,10,25,1997,24,"PM","F",20,28,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22760",26979,10,25,1997,24,"PM","M",20,21,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22761",27183,11,22,1997,24,"PM","F",20,30,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22762",27194,11,22,1997,24,"PM","M",21,23,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22763",27270,11,22,1997,24,"PM","M",20,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22764",27318,12,28,1997,24,"PM","F",21,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22765",27320,12,28,1997,24,"PM","F",21,27,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22766",27431,1,31,1998,24,"PM","M",22,28,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22767",27799,5,2,1998,24,"PM","F",20,17,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22768",28402,8,22,1998,24,"PM","M",20,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22769",28731,10,24,1998,24,"PM","F",21,24,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22770",28732,10,24,1998,24,"PM","M",20,14,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22771",28733,10,24,1998,24,"PM","M",21,11,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22772",28863,11,21,1998,24,"PM","M",21,22,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22773",28971,12,22,1998,24,"PM","M",22,29,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22774",29490,4,17,1999,24,"PM","F",20,23,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22775",29624,5,15,1999,24,"PM","M",21,23,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22776",29761,6,12,1999,24,"PM","M",19,19,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22777",29763,6,12,1999,24,"PM","M",19,15,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"22778",16627,11,4,1989,24,"RF","F",17,12,"Reithrodontomys","fulvescens","Rodent","Rodent Exclosure"
"22779",16799,12,4,1989,24,"RF","F",19,14,"Reithrodontomys","fulvescens","Rodent","Rodent Exclosure"
"22780",17003,1,29,1990,24,"RF","F",19,11,"Reithrodontomys","fulvescens","Rodent","Rodent Exclosure"
"22781",17252,3,29,1990,24,"RF","F",17,12,"Reithrodontomys","fulvescens","Rodent","Rodent Exclosure"
"22782",17378,4,24,1990,24,"RF","F",19,11,"Reithrodontomys","fulvescens","Rodent","Rodent Exclosure"
"22783",20242,8,29,1992,24,"SO","F",25,79,"Sigmodon","ochrognathus","Rodent","Rodent Exclosure"
"22784",20433,10,18,1992,24,"SO","M",21,44,"Sigmodon","ochrognathus","Rodent","Rodent Exclosure"
"22785",21557,5,18,1994,24,"SO","M",28,86,"Sigmodon","ochrognathus","Rodent","Rodent Exclosure"
"22786",28729,10,24,1998,24,"PB","M",27,29,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"22787",30353,2,5,2000,24,"PB","F",27,32,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"22788",30354,2,5,2000,24,"PB","F",26,38,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"22789",30983,7,1,2000,24,"PB","M",26,28,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"22790",31158,7,22,2000,24,"PB","M",25,25,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"22791",35069,11,9,2002,24,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"22792",35072,11,9,2002,24,"PB","F",25,24,"Chaetodipus","baileyi","Rodent","Rodent Exclosure"
"22793",23135,12,21,1995,24,"PL","F",20,21,"Peromyscus","leucopus","Rodent","Rodent Exclosure"
"22794",23147,12,21,1995,24,"PL","M",20,21,"Peromyscus","leucopus","Rodent","Rodent Exclosure"
"22795",23219,1,27,1996,24,"PL","F",20,21,"Peromyscus","leucopus","Rodent","Rodent Exclosure"
"22796",24582,10,12,1996,24,"PL","F",19,23,"Peromyscus","leucopus","Rodent","Rodent Exclosure"
"22797",24959,2,8,1997,24,"PL","M",21,21,"Peromyscus","leucopus","Rodent","Rodent Exclosure"
"22798",24987,2,8,1997,24,"PL","F",21,27,"Peromyscus","leucopus","Rodent","Rodent Exclosure"
"22799",26350,7,9,1997,24,"PL","F",21,16,"Peromyscus","leucopus","Rodent","Rodent Exclosure"
"22800",30499,3,4,2000,24,"PL","M",20,21,"Peromyscus","leucopus","Rodent","Rodent Exclosure"
"22801",2932,5,17,1980,1,"NL","M",30,119,"Neotoma","albigula","Rodent","Spectab exclosure"
"22802",3343,10,11,1980,1,"NL","M",31,171,"Neotoma","albigula","Rodent","Spectab exclosure"
"22803",3429,11,8,1980,1,"NL","M",33,153,"Neotoma","albigula","Rodent","Spectab exclosure"
"22804",3557,12,15,1980,1,"NL","M",33,174,"Neotoma","albigula","Rodent","Spectab exclosure"
"22805",3777,1,12,1981,1,"NL","M",35,173,"Neotoma","albigula","Rodent","Spectab exclosure"
"22806",3887,2,1,1981,1,"NL","M",34,174,"Neotoma","albigula","Rodent","Spectab exclosure"
"22807",3997,3,9,1981,1,"NL","M",34,177,"Neotoma","albigula","Rodent","Spectab exclosure"
"22808",4624,7,7,1981,1,"NL","M",32,125,"Neotoma","albigula","Rodent","Spectab exclosure"
"22809",4949,10,26,1981,1,"NL","M",34,187,"Neotoma","albigula","Rodent","Spectab exclosure"
"22810",5041,11,23,1981,1,"NL","M",33,194,"Neotoma","albigula","Rodent","Spectab exclosure"
"22811",5632,3,30,1982,1,"NL","F",31,109,"Neotoma","albigula","Rodent","Spectab exclosure"
"22812",6022,6,28,1982,1,"NL","F",33,143,"Neotoma","albigula","Rodent","Spectab exclosure"
"22813",8129,7,17,1983,1,"NL","F",31,135,"Neotoma","albigula","Rodent","Spectab exclosure"
"22814",8378,9,11,1983,1,"NL","M",34,205,"Neotoma","albigula","Rodent","Spectab exclosure"
"22815",8487,10,16,1983,1,"NL","M",32,207,"Neotoma","albigula","Rodent","Spectab exclosure"
"22816",8636,11,13,1983,1,"NL","M",33,218,"Neotoma","albigula","Rodent","Spectab exclosure"
"22817",8963,3,13,1984,1,"NL","M",32,182,"Neotoma","albigula","Rodent","Spectab exclosure"
"22818",9265,5,28,1984,1,"NL","F",32,134,"Neotoma","albigula","Rodent","Spectab exclosure"
"22819",12441,3,2,1987,1,"NL","F",31,170,"Neotoma","albigula","Rodent","Spectab exclosure"
"22820",12580,4,6,1987,1,"NL","M",31,99,"Neotoma","albigula","Rodent","Spectab exclosure"
"22821",12703,4,26,1987,1,"NL","F",30,63,"Neotoma","albigula","Rodent","Spectab exclosure"
"22822",12795,5,28,1987,1,"NL","F",32,169,"Neotoma","albigula","Rodent","Spectab exclosure"
"22823",12810,5,28,1987,1,"NL","M",31,75,"Neotoma","albigula","Rodent","Spectab exclosure"
"22824",12990,7,1,1987,1,"NL","M",32,100,"Neotoma","albigula","Rodent","Spectab exclosure"
"22825",13031,7,1,1987,1,"NL","F",32,118,"Neotoma","albigula","Rodent","Spectab exclosure"
"22826",13292,8,26,1987,1,"NL","F",27,133,"Neotoma","albigula","Rodent","Spectab exclosure"
"22827",13575,10,25,1987,1,"NL","F",34,188,"Neotoma","albigula","Rodent","Spectab exclosure"
"22828",14543,6,11,1988,1,"NL","M",33,174,"Neotoma","albigula","Rodent","Spectab exclosure"
"22829",14675,7,14,1988,1,"NL","M",34,223,"Neotoma","albigula","Rodent","Spectab exclosure"
"22830",14766,8,9,1988,1,"NL","M",33,207,"Neotoma","albigula","Rodent","Spectab exclosure"
"22831",14769,8,9,1988,1,"NL","F",32,109,"Neotoma","albigula","Rodent","Spectab exclosure"
"22832",14879,9,11,1988,1,"NL","M",33,155,"Neotoma","albigula","Rodent","Spectab exclosure"
"22833",14941,10,8,1988,1,"NL","M",34,162,"Neotoma","albigula","Rodent","Spectab exclosure"
"22834",16626,11,4,1989,1,"NL","F",33,156,"Neotoma","albigula","Rodent","Spectab exclosure"
"22835",17137,2,24,1990,1,"NL","F",31,152,"Neotoma","albigula","Rodent","Spectab exclosure"
"22836",17146,2,24,1990,1,"NL","M",25,48,"Neotoma","albigula","Rodent","Spectab exclosure"
"22837",20193,7,30,1992,1,"NL","F",30,90,"Neotoma","albigula","Rodent","Spectab exclosure"
"22838",21046,8,19,1993,1,"NL","M",32,145,"Neotoma","albigula","Rodent","Spectab exclosure"
"22839",27052,10,25,1997,1,"NL","F",34,122,"Neotoma","albigula","Rodent","Spectab exclosure"
"22840",29821,9,11,1999,1,"NL","M",35,227,"Neotoma","albigula","Rodent","Spectab exclosure"
"22841",31380,9,30,2000,1,"NL","M",32,171,"Neotoma","albigula","Rodent","Spectab exclosure"
"22842",32037,5,26,2001,1,"NL","M",31,94,"Neotoma","albigula","Rodent","Spectab exclosure"
"22843",32161,6,25,2001,1,"NL","F",28,159,"Neotoma","albigula","Rodent","Spectab exclosure"
"22844",32597,9,22,2001,1,"NL","M",36,187,"Neotoma","albigula","Rodent","Spectab exclosure"
"22845",32814,10,13,2001,1,"NL","M",35,188,"Neotoma","albigula","Rodent","Spectab exclosure"
"22846",33225,12,15,2001,1,"NL","M",34,231,"Neotoma","albigula","Rodent","Spectab exclosure"
"22847",33739,4,16,2002,1,"NL","M",34,227,"Neotoma","albigula","Rodent","Spectab exclosure"
"22848",33950,5,15,2002,1,"NL","M",30,205,"Neotoma","albigula","Rodent","Spectab exclosure"
"22849",33951,5,15,2002,1,"NL","F",30,138,"Neotoma","albigula","Rodent","Spectab exclosure"
"22850",35199,12,7,2002,1,"NL","F",28,196,"Neotoma","albigula","Rodent","Spectab exclosure"
"22851",263,10,16,1977,1,"DM","M",37,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22852",270,10,16,1977,1,"DM","F",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22853",285,10,16,1977,1,"DM","M",36,53,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22854",352,11,12,1977,1,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22855",365,11,12,1977,1,"DM","F",38,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22856",454,12,10,1977,1,"DM","F",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22857",542,1,9,1978,1,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22858",545,1,9,1978,1,"DM","F",38,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22859",639,2,20,1978,1,"DM","F",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22860",642,2,20,1978,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22861",721,3,13,1978,1,"DM","F",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22862",815,4,10,1978,1,"DM","F",38,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22863",913,5,19,1978,1,"DM","M",37,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22864",923,5,19,1978,1,"DM","M",34,21,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22865",932,5,19,1978,1,"DM","F",37,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22866",1007,6,9,1978,1,"DM","F",37,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22867",1082,7,8,1978,1,"DM","F",38,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22868",1306,10,6,1978,1,"DM","F",34,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22869",1309,10,6,1978,1,"DM","F",36,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22870",1402,11,4,1978,1,"DM","F",36,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22871",1416,11,4,1978,1,"DM","F",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22872",1487,12,2,1978,1,"DM","F",36,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22873",1492,12,2,1978,1,"DM","F",34,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22874",1511,12,2,1978,1,"DM","M",37,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22875",1651,2,25,1979,1,"DM","M",38,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22876",1654,2,25,1979,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22877",1730,4,28,1979,1,"DM","F",36,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22878",1820,5,30,1979,1,"DM","M",32,19,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22879",1833,5,30,1979,1,"DM","F",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22880",2007,8,23,1979,1,"DM","M",35,53,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22881",2165,11,17,1979,1,"DM","F",35,30,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22882",2333,1,16,1980,1,"DM","F",37,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22883",2334,1,16,1980,1,"DM","M",38,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22884",2335,1,16,1980,1,"DM","F",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22885",2336,1,16,1980,1,"DM","M",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22886",2389,1,16,1980,1,"DM","F",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22887",2390,1,16,1980,1,"DM","F",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22888",2452,2,25,1980,1,"DM","F",37,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22889",2453,2,25,1980,1,"DM","M",37,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22890",2455,2,25,1980,1,"DM","F",35,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22891",2833,4,17,1980,1,"DM","M",33,19,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22892",2913,5,17,1980,1,"DM","F",34,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22893",3006,5,24,1980,1,"DM","M",36,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22894",3226,8,14,1980,1,"DM","F",36,53,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22895",3451,11,9,1980,1,"DM","F",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22896",3736,1,12,1981,1,"DM","M",36,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22897",3737,1,12,1981,1,"DM","F",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22898",3950,3,9,1981,1,"DM","M",38,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22899",3955,3,9,1981,1,"DM","F",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22900",3957,3,9,1981,1,"DM","F",36,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22901",4601,7,7,1981,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22902",5181,1,1,1982,1,"DM","M",37,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22903",5186,1,1,1982,1,"DM","M",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22904",5238,1,24,1982,1,"DM","M",36,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22905",5497,2,24,1982,1,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22906",5499,2,24,1982,1,"DM","M",36,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22907",5504,2,24,1982,1,"DM","M",35,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22908",5613,3,30,1982,1,"DM","M",35,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22909",5669,3,30,1982,1,"DM","M",36,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22910",5811,4,29,1982,1,"DM","F",33,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22911",5827,4,29,1982,1,"DM","M",36,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22912",5917,5,22,1982,1,"DM","M",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22913",5960,5,22,1982,1,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22914",6011,6,28,1982,1,"DM","F",34,29,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22915",6029,6,28,1982,1,"DM","M",37,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22916",6045,6,28,1982,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22917",6055,6,28,1982,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22918",6427,8,16,1982,1,"DM","F",36,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22919",6459,8,16,1982,1,"DM","F",35,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22920",6469,8,16,1982,1,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22921",6484,8,16,1982,1,"DM","F",35,34,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22922",6512,8,16,1982,1,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22923",6566,9,18,1982,1,"DM","F",35,34,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22924",6568,9,18,1982,1,"DM","M",37,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22925",6734,10,23,1982,1,"DM","M",36,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22926",6745,10,23,1982,1,"DM","F",34,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22927",6753,10,23,1982,1,"DM","F",34,34,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22928",6776,10,23,1982,1,"DM","F",35,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22929",7096,11,22,1982,1,"DM","F",36,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22930",7123,11,22,1982,1,"DM","F",33,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22931",7130,11,22,1982,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22932",7133,11,22,1982,1,"DM","F",34,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22933",7240,1,13,1983,1,"DM","M",36,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22934",7256,1,13,1983,1,"DM","M",35,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22935",7286,1,13,1983,1,"DM","M",38,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22936",7293,1,13,1983,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22937",7295,1,13,1983,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22938",7298,1,13,1983,1,"DM","F",35,34,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22939",7306,1,13,1983,1,"DM","F",36,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22940",7308,1,13,1983,1,"DM","F",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22941",7310,1,13,1983,1,"DM","M",37,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22942",7430,2,27,1983,1,"DM","F",34,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22943",7450,2,27,1983,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22944",7453,2,27,1983,1,"DM","F",35,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"22945",7608,3,15,1983,1,"DM","F",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
